index,title,description,media,date,polarity,subjectivity,quarter,cluster,cluster_detail,cluster_polarity,cluster_subjectivity,desc_polarity2,desc_subjectivity2,cluster_polarity2,cluster_subjectivity2
2218,"['release', 'body', 'camera', 'footage', 'crisis', 'tuesday', 'night']","['port', 'alerted', 'walking', 'near', 'alaskan', 'way', 'seneca', 'street', 'around', '9', '20', 'p', 'tuesday']",The Seattle Times,2021-02-01 00:00:00,0.1,0.4,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,positive,objective,neutral,objective
2219,"['responding', 'shoot', 'kill', 'near', 'northwest', 'african', 'american', 'museum']","['wrote', 'suspect', 'shot', 'victim', '2300', 'block', 'south', 'massachusetts', 'street', 'tuesday', 'night', 'resulting', 'death', 'victim', 'leaving']",South Seattle Emerald,2021-02-01 00:00:00,-0.07500000000000001,0.05,Q9,6,shot says night person fired reported tuesday victim car statement shots spokesperson sunday reports north vehicle told called just oklahoma,-0.07500000000000001,0.05,negative,objective,negative,objective
2220,"['federal', 'judge', 'concerned', 'future', 'consent', 'decree']","['justice', 'doj', 'empowers', 'federal', 'court', 'oversee', 'reform', 'date', 'back', '2012']",South Seattle Emerald,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2221,"['federal', 'judge', 'rebuke', 'council', 'running', 'afoul', 'consent', 'decree', '2020']","['thursday', 'robart', 'admonished', 'councilmembers', 'regarding', 'series', 'move', 'made', 'last', 'interest', 'reimagining']",MyNorthwest.com,2021-02-01 00:00:00,0.0,0.06666666666666667,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2222,"['longer', 'make', 'arrest', 'drug', 'possession', 'state', 'supreme', 'court', 'ruling']","['following', 'landmark', 'state', 'supreme', 'court', 'decision', 'announced', 'thursday', 'longer', 'arrest', 'individual', 'simple']",MyNorthwest.com,2021-02-01 00:00:00,-0.0125,0.2142857142857143,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,objective,neutral,objective
2223,"['fire', 'employee', 'arrested', 'threat']","['finseth', 'chose', 'sawant', 'firefighter', 'life', 'district', 'original', 'report', 'public', 'information', 'could', 'confirm']",CHS Capitol Hill Seattle,2021-02-01 00:00:00,0.1875,0.4083333333333333,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,positive,objective,neutral,objective
2224,"['council', 'considers', 'cutting', '5', '4m', 'response', '2020', 'overspending']","['council', 'public', 'safety', 'committee', 'considering', '5', '4', 'million', 'cut', '2021', 'budget', 'account']",South Seattle Emerald,2021-02-01 00:00:00,0.0,0.06666666666666667,Q9,4,council budget members 50 defund cuts cut million voted durkan mayor defunding jenny support proposal kshama cutting sawant 2021 vote,-0.6,0.9,neutral,objective,negative,subjective
2225,"['taken', 'west']","['taken', 'west', 'precinct', 'wall', 'nothing', 'announced', 'east', 'wall', 'yet', 'spokesperson']",CHS Capitol Hill Seattle,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2226,"['deadly', 'central', 'district', 'appears', 'random']","['ongoing', 'investigation', 'determined', 'connection', 'victim', 'suspect']",Q13 FOX,2021-02-01 00:00:00,-0.07500000000000001,0.05,Q9,5,investigation team force county conducting home group posted led family king detectives leading office night collision images tukwila lake stolen,0.0,0.0,negative,objective,neutral,objective
2227,"['court', 'block', 'release', 'record', 'attended', 'trump', 'rally', 'day', 'capitol', 'siege']","['day', 'capitol', 'riot', 'image', 'surfaced', 'social', 'medium', 'local', 'rally', 'ordered']",The Seattle Times,2021-02-01 00:00:00,0.016666666666666666,0.03333333333333333,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,objective,neutral,objective
2228,"['washington', 'state', 'patrol', 'worker', 'arrested', 'child', 'rape', 'investigation', 'undercover', 'sting']","['washington', 'state', 'patrol', 'wsp', 'employee', 'investigation', 'child', 'rape']",KING 5,2021-02-01 00:00:00,0.0,0.0,Q9,5,investigation team force county conducting home group posted led family king detectives leading office night collision images tukwila lake stolen,0.0,0.0,neutral,objective,neutral,objective
2229,"['federal', 'judge', 'chides', 'council', 'defund']","['federal', 'judge', 'overseeing', 'court', 'order', 'change', 'chastised', 'council', 'thursday', 'attempt', 'defund']",KOMO News,2021-02-01 00:00:00,0.0,0.0,Q9,4,council budget members 50 defund cuts cut million voted durkan mayor defunding jenny support proposal kshama cutting sawant 2021 vote,-0.6,0.9,neutral,objective,negative,subjective
2230,"['arrest', 'rv', 'driver', 'downhill', 'chase', 'reverse', 'injures', 'pedestrian']","['driver', 'first', 'appeared', 'stop', 'abruptly', 'drove', 'westbound', 'reverse', 'steep', 'slope', 'rv', 'narrowly', 'missed', 'patrol', 'car']",The Seattle Times,2021-02-01 00:00:00,-0.025000000000000005,0.5777777777777778,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,subjective,neutral,objective
2231,"['shot', 'waterfront']","['announcement', 'hayden', 'university', 'responded', 'criticism', 'initial', 'messaging', 'around', 'death', 'acknowledge', 'role']",CHS Capitol Hill Seattle,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2232,"['federal', 'judge', 'council', 'tread', 'carefully', 'effort', 'defund', 'risk', 'violating', 'consent', 'decree']","['robart', 'made', 'comment', 'status', 'hearing', 'court', 'appointed', 'monitor', 'overseeing', 'doj', 'mandated', 'reform']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2233,"['disclosure', 'record', 'lag', 'expert', 'question', 'legality', 'practice', 'funding']","['time', 'face', 'intense', 'scrutiny', 'public', 'access', 'record', 'could', 'shine', 'light', 'agency', 'inner']",The Seattle Times,2021-02-01 00:00:00,0.15000000000000002,0.48333333333333334,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,positive,objective,neutral,objective
2234,"['release', 'body', 'camera', 'footage', 'fatal', 'central', 'district']","['force', 'investigation', 'team', 'homicide', 'detective', 'continue', 'investigate', 'elise', 'takahama', '464', '2241', 'etakahama']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,5,investigation team force county conducting home group posted led family king detectives leading office night collision images tukwila lake stolen,0.0,0.0,neutral,objective,neutral,objective
2235,"['carjacking', 'suspect', 'arrested', 'chase']","['arrested', '45', 'carjacking', 'suspect', 'pursuit', 'crash', 'along', 'waterfront', 'wednesday', 'morning', 'spokesperson', 'patrick']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,2,arrested people connection charges thursday suspected wednesday men sunday 13 booked county night death saturday used tuesday robinson park 18,0.0,0.0,neutral,objective,neutral,objective
2236,"['armed', 'shotgun', 'arrested', 'carjacking']","['responded', 'moment', 'later', 'found', 'suspect', 'stolen', 'truck', 'fleeing', 'scene', 'suspect', 'took']",KIRO-TV,2021-02-01 00:00:00,0.0,0.0,Q9,0,suspect released video car body help scene friday surveillance public camera neighborhood 911 arrested seat everett deadly later responded information,0.0,0.03333333333333333,neutral,objective,neutral,objective
2237,"['washington', 'state', 'never', 'pulled', 'badge', 'excessive', 'force', 'may', 'changing']","['jamie', 'pedersen', 'chair', 'senate', 'law', 'justice', 'committee', 'lakewood', 'fire', 'later', 'promoted']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2238,"['appeal', 'court', 'rule', 'charleena', 'lyles', 'wrongful', 'death', 'suit', 'proceed']","['responded', 'lyles', 'apartment', 'northeast', 'representing', 'tuesday']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2239,"['medical', 'examiner', 'identifies', 'fatally', 'shot', 'near', 'downtown', 'waterfront', 'last', 'week']","['perry', 'cooper', 'spokesperson', 'port', 'monday', 'port', 'tried', 'use', 'le', 'lethal', 'tool', '40mm', 'device']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2240,"['sawant', 'council', 'investigate', '6', 'c', 'day', 'insurrection']","['councilmember', 'kshama', 'sawant', 'called', 'council', 'investigate', 'six', 'washington', 'c']",KOMO News,2021-02-01 00:00:00,0.0,0.0,Q9,4,council budget members 50 defund cuts cut million voted durkan mayor defunding jenny support proposal kshama cutting sawant 2021 vote,-0.6,0.9,neutral,objective,negative,subjective
2241,"['court', 'block', 'release', 'record', 'dc', 'u', 'capitol', 'riot']","['initially', 'reported', 'c', 'riot', 'based', 'social', 'medium', 'photo']",KING 5,2021-02-01 00:00:00,0.016666666666666666,0.03333333333333333,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,objective,neutral,objective
2242,"['arrest', 'three', 'men', 'seize', 'narcotic', 'cash', 'firearm']","['photo', 'courtesy', 'three', 'men', 'arrested', 'possessing', '140', 'gram', 'narcotic', 'loaded', 'firearm', 'part']",Q13 FOX,2021-02-01 00:00:00,0.0,0.0,Q9,2,arrested people connection charges thursday suspected wednesday men sunday 13 booked county night death saturday used tuesday robinson park 18,0.0,0.0,neutral,objective,neutral,objective
2243,"['negotiation', 'loom', 'union', 'outsized', 'influence', 'accountability', 'measure']","['heading', 'critical', 'contract', 'negotiation', 'fate', 'federal', 'oversight', 'hanging', 'balance']",The Seattle Times,2021-02-01 00:00:00,0.0,0.8,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,subjective,neutral,objective
2244,"['judge', 'cite', 'serious', 'dispute', 'evidence', 'kent', 'case', 'dismiss', 'lawsuit', 'family']","['davis', 'acknowledged', 'responded', 'report', 'chase', 'violated', 'kent', 'policy']",The Seattle Times,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2245,"['arrested', 'seize', 'nearly', '16', 'pound', 'heroin', '30', '000', 'cash']","['komo', 'narcotic', 'detective', 'made', 'massive', 'drug', 'bust', 'thursday', 'morning', 'north', 'took', 'men', 'custody']",KOMO News,2021-02-01 00:00:00,0.0,1.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,subjective,neutral,objective
2246,"['puzzled', 'comment', 'made', 'councilmember']","['want', 'long', 'term', 'solution', 'something', 'asked', 'councilmember', 'andrew', 'lewis', 'wednesday', 'talk']",Q13 FOX,2021-02-01 00:00:00,-0.05,0.4,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,objective,neutral,objective
2247,"['council', 'president', 'lorena', 'gonzález', 'running', 'mayor']","['durkan', 'also', 'faced', 'criticism', 'handled', 'protest', 'capitol', 'hill', 'negotiation', 'funding']",KING 5,2021-02-01 00:00:00,0.0,0.0,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2248,"['protester', 'target', 'west', 'precinct', 'graffiti', 'barrier', 'removal']","['group', 'protester', 'targeted', 'west', 'precinct', 'anti', 'graffiti', 'shortly', 'removed', 'barrier']",KOMO News,2021-02-01 00:00:00,0.0,0.3,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,neutral,objective,neutral,objective
2249,"['11', 'thing', 'chs', 'heard', 'community']","['spog', 'contract', 'put', 'microscope', 'past', 'activist', 'argue', 'avoided', 'accountability']",CHS Capitol Hill Seattle,2021-02-01 00:00:00,-0.25,0.25,Q9,3,chief precinct county people office king east asked report monday washington times investigating detectives state news mayor reported crimes crime,0.0,0.0,negative,objective,neutral,objective
2250,"['bellevue', 'law', 'enforcement', 'immediately', 'stop', 'arresting', 'people', 'drug', 'possession']","['yesterday', 'would', 'could', 'arrested', 'possession', 'today', 'going', 'make', 'arrest', 'popochock']",KIRO-TV,2021-02-01 00:00:00,-0.05,0.0,Q9,2,arrested people connection charges thursday suspected wednesday men sunday 13 booked county night death saturday used tuesday robinson park 18,0.0,0.0,negative,objective,neutral,objective
