,title,desc,date,quarter,cluster
2478,"['rantz', '66', 'cop', 'ditch', 'dept', 'mass', 'exodus', 'crisis', 'worsens']","['mass', 'exodus', 'continues', '66', 'separating', 'far', 'end', 'may', 'number', 'expected']",2021-04-01 00:00:00,Q10,3
2479,"['arizona', '1', '1', 'hurt', 'suspect', 'stolen', 'car']","['sincerest', 'condolence', 'go', 'farrar', 'loved', 'chandler', 'entire', 'law', 'enforcement', 'community', 'difficult']",2021-04-01 00:00:00,Q10,3
2480,"['social', 'cohesion', 'legitimacy', 'top', 'capitol', 'hill']","['central', 'district', 'fear', 'crime', 'remained', 'low', 'concern', 'social', 'cohesion', 'legitimacy', 'spiked']",2021-04-01 00:00:00,Q10,3
2481,"['suburban', 'minneapolis', 'shoot', 'kill', 'alleged', 'carjacker']","['afternoon', 'allegedly', 'involved', 'carjacking', 'fired', 'shot', 'pursuing', 'release', 'burnsville']",2021-04-01 00:00:00,Q10,3
2482,"['indianapolis', 'shooter', 'former', 'fedex', 'employee', 'gun', 'seized', 'authority']","['craig', 'mccartt', 'deputy', 'chief', 'indianapolis', 'metropolitan', 'interview', 'witness', 'indicated', 'gunman', 'parked', 'car']",2021-04-01 00:00:00,Q10,3
2483,"['reform', 'must', 'add', 'deflation', 'defunding']","['right', 'wing', 'radio', 'star', 'jason', 'rantz', 'biting', 'rock', 'cop', 'leaving', 'demoralized', 'drove']",2021-04-01 00:00:00,Q10,3
2484,"['complaint', 'using', 'excessive', 'force', 'soar', 'protest']","['four', 'every', '10', 'employee', 'complaint', 'filed', 'last', 'total', '602', 'individual', '66', 'sworn', 'personnel', 'report']",2021-04-01 00:00:00,Q10,3
2485,"['cop', '1', '000', 'day', 'spends', 'million', 'hiring', 'duty', 'little', 'monitor', 'moonlighting']","['employer', 'afford', 'hire', 'mean', 'available', 'paying', 'wildly', 'different', 'rate', 'even', 'updating', 'limited', 'duty', 'rule']",2021-04-01 00:00:00,Q10,3
2486,"['lieutenant', 'retires', 'rather', 'face', 'firing', 'directing', 'contractor', 'remove', 'trash']","['senior', 'supervisor', 'ebinger', 'knew', 'known', 'allowed', 'access', 'service', 'intended', 'clean', 'homeless', 'encampment']",2021-04-01 00:00:00,Q10,3
2487,"['student', 'dead', 'knoxville', 'wounded', 'tennessee', 'high', 'school']","['student', 'died', 'suffered', 'non', 'life', 'threatening', 'east', 'tennessee', 'monday', 'afternoon', 'knoxville', 'confirmed']",2021-04-01 00:00:00,Q10,3
2488,"['opa', 'clear', 'drove', 'onto', 'sidewalk', 'serious', 'allegation']","['particular', 'decision', 'centered', 'around', 'later', 'determined', 'sgt', 'michael', 'tietjen', 'time']",2021-04-01 00:00:00,Q10,3
2489,"['durkan', 'revisits', 'push', 'move', 'parking', 'enforcement', 'sdot']","['six', 'month', 'council', 'voted', 'move', 'parking', 'enforcement', 'community']",2021-04-01 00:00:00,Q10,4
2490,"['suing', 'pd', 'spark', 'change']","['suing', 'went', 'house', 'check', 'well', 'instead', 'howard', 'mccay']",2021-04-01 00:00:00,Q10,3
2491,"['fedex', 'shooter', 'legally', 'bought', 'gun', 'used']","['caliber', 'released', 'investigation', 'complete', 'genae', 'cook', 'spokesperson', 'indianapolis', 'metropolitan']",2021-04-01 00:00:00,Q10,5
2492,"['rantz', 'anti', 'cop', 'councilmember', 'get', 'pull', 'appreciation', 'event', 'invite']","['anti', 'councilwoman', 'mayoral', 'candidate', 'lorena', 'gonzález', 'pressured', 'rescind', 'invite', 'law']",2021-04-01 00:00:00,Q10,3
2493,"['navy', 'medic', 'shoot', '2', 'u', 'sailor', 'stopped', 'base']","['still', 'trying', 'sort', 'stack', 'paper', 'figure', 'exactly', 'motive', 'would', 'frederick', 'lt', 'andrew', 'alcorn']",2021-04-01 00:00:00,Q10,3
2494,"['firefighter', 'find', 'body', 'amid', 'burned', 'wreckage', 'capitol', 'hill', 'house', 'fire']","['firefighter', 'responding', 'house', 'fire', 'capitol', 'hill', 'late', 'wednesday', 'along', 'member', 'arson', 'bomb', 'squad']",2021-04-01 00:00:00,Q10,3
2495,"['spog', 'president', 'continued', 'exodus', 'community', 'crisis']","['monday', 'ktth', 'jason', 'rantz', 'show', 'reported', '66', 'parted', 'way', 'far', 'number', 'could']",2021-04-01 00:00:00,Q10,3
2496,"['nashville', 'fatally', 'shoot', 'armed', 'butcher', 'knife']","['nashville', 'tenn', 'nashville', 'fatally', 'shot', 'saturday', 'morning', 'charged', 'toward', 'armed', 'butcher', 'knife', 'investigator']",2021-04-01 00:00:00,Q10,6
2497,"['doj', 'open', 'investigation', 'louisville', 'breonna', 'taylor', 'death']","['louisville', 'metro', 'awakened', 'taylor', 'entered', 'home', 'using', 'battering', 'ram', 'boyfriend', 'kenneth', 'walker']",2021-04-01 00:00:00,Q10,3
2498,"['explainer', 'excited', 'delirium', 'cited', 'chauvin', 'trial']","['minneapolis', 'official', 'testified', 'earlier', 'floyd', 'control', 'force', 'quickly', 'ended']",2021-04-01 00:00:00,Q10,3
2499,"['black', 'army', 'held', 'gunpoint', 'traffic', 'stop', 'afraid', 'get', 'car']","['town', 'manager', 'told', 'virginian', 'pilot', 'gutierrez', 'crocker', 'still', 'work', 'lawsuit', 'come', 'nation', 'continues', 'deal']",2021-04-01 00:00:00,Q10,3
2500,"['ap', 'source', 'suspect', 'capitol', 'attack', 'suffered', 'delusion']","['capitol', 'another', 'washington', 'metropolitan', 'died', 'suicide', 'following', 'jan', '6', 'attack', 'capitol']",2021-04-01 00:00:00,Q10,3
2501,"['fire', 'south', 'ruled', 'arson', 'damage', 'cost', '3', 'million']","['case', 'passed', 'follow', 'investigation', 'author', 'king', '5']",2021-04-01 00:00:00,Q10,5
2502,"['minneapolis', 'brace', 'unrest', 'derek', 'chauvin', 'trial', 'enters', 'final', 'phase']","['minnesota', 'national', 'guard', 'member', 'injured', 'someone', 'fired', 'security', 'team', 'made', 'troop', 'minneapolis']",2021-04-01 00:00:00,Q10,3
2503,"['charged', '4', 'count', 'murder', 'california']","['revealed', 'motive', 'wednesday', 'attack', 'gunman', 'targeted', 'business', 'unified', 'home', 'personal', 'business']",2021-04-01 00:00:00,Q10,3
2504,"['1', 'dead', '2', 'injured', 'supermarket', 'york']","['injured', 'gunman', 'opened', 'fire', 'manager', 'office', 'stop', 'shop', 'grocery', 'store', 'york', 'nassau', 'county']",2021-04-01 00:00:00,Q10,3
2505,"['approach', 'drug', 'possession', 'washington', 'senate', 'make', 'gross', 'misdemeanor', 'supreme', 'court', 'strike', 'felony', 'law']","['example', 'announced', 'shortly', 'ruling', 'would', 'stop', 'confiscating', 'drug', 'arresting', 'detaining', 'people']",2021-04-01 00:00:00,Q10,3
2506,"['cop', 'accused', 'hurting', 'arm', 'ready', 'pop']","['denver', 'ap', 'colorado', 'accused', 'dislocating', 'shoulder', 'independent', 'comment', 'loveland', 'would']",2021-04-01 00:00:00,Q10,3
2507,"['wrongfully', 'arrested', 'sue', 'detroit', 'false', 'facial', 'recognition', 'match']","['williams', 'identification', 'thief', 'happened', 'detroit', 'detective', 'sent', 'blurry', 'dimly', 'lit', 'image', 'surveillance', 'camera', 'michigan', 'state']",2021-04-01 00:00:00,Q10,3
2508,"['3', 'fatally', 'shot', 'hartford']","['patrol', 'called', 'around', '2', '25', 'p', 'shot', 'spotter', 'system', 'registered', 'gunfire', 'hartford', 'spokesperson', 'lt', 'aaron']",2021-04-01 00:00:00,Q10,6
2509,"['elected', 'official', 'must', 'ok', 'tear', 'gas', 'use', 'cop']","['protest', 'capitol', 'hill', 'last', 'met', 'tear', 'gas', 'overuse', 'tear', 'gas', 'state', 'sen']",2021-04-01 00:00:00,Q10,3
2510,"['3', 'shot', '1', 'suspect', 'dead', 'chase', 'georgia']","['injured', 'identified', 'carroll', 'county', 'deputy', 'jay', 'repetto', 'carrollton', 'sgt', 'rob', 'holloway', 'villa', 'rica', 'chase', 'gordy']",2021-04-01 00:00:00,Q10,3
2511,"['teen', 'injured', 'drive', 'west']","['anyone', 'information', 'asked', 'developing', 'story']",2021-04-01 00:00:00,Q10,3
2512,"['force', 'along', 'alki', 'beach']","['received', 'information', 'last', 'week', 'car', 'racer', 'problematic', 'washington', 'state', 'patrol', 'port']",2021-04-01 00:00:00,Q10,3
2513,"['mayoral', 'candidate', 'challenger', 'support', 'defunding', 'drop']","['thursday', 'candidate', 'andrew', 'grant', 'houston', 'offered', 'ultimatum', 'fellow', 'challenger', 'either', 'support', 'defunding']",2021-04-01 00:00:00,Q10,3
2514,"['black', 'diamond', 'deputy', 'life', 'marked', 'loss']","['final', 'report', 'force', 'investigation', 'team', 'called', 'sheriff', 'office', 'investigate']",2021-04-01 00:00:00,Q10,5
2515,"['savannah', 'save', 'burning', 'car', 'kiro', '7']","['news', 'release', 'savannah', 'called', 'crash', '11', '45', 'p', 'fire', 'coming', 'hood', '1998']",2021-04-01 00:00:00,Q10,3
2516,"['3', 'resign', 'rough', 'arrest', 'dementia']","['denver', 'ap', 'three', 'colorado', 'involved', 'rough', 'arrest', 'goal', 'loveland', 'always', 'make']",2021-04-01 00:00:00,Q10,3
2517,"['gunman', 'deadly', 'la', 'rampage']","['original', 'report', 'los', 'angeles', 'chief', 'michel', 'moore', 'told', 'civilian', 'commission', 'tuesday', 'morning', 'los', 'angeles', 'swat']",2021-04-01 00:00:00,Q10,3
2518,"['downtown', 'business', 'vandalized', 'protest', 'daunte', 'wright', 'death']","['multiple', 'business', 'along', '5th', 'avenue', 'vandalized', 'group', 'marched', 'south', 'along', 'fifth', 'avenue']",2021-04-01 00:00:00,Q10,3
2519,"['teen', 'arrested', 'tacoma', 'attack', 'asian', 'couple', 'went', 'viral', 'online']","['tacoma', 'took', '15', 'custody', 'friday', '149', '2019', '2020', '16', 'america', 'largest', 'including']",2021-04-01 00:00:00,Q10,7
2520,"['cause', 'death', 'released', 'brian', 'sicknick', 'capitol', 'died', 'wake', 'jan', '6', 'riot']","['capitol', 'brian', 'sicknick', 'suffered', '2', 'stroke', 'died', 'f', 'b', 'washington', 'field', 'office', 'metropolitan']",2021-04-01 00:00:00,Q10,3
2521,"['pierce', 'county', 'move', 'forward', 'investigation', 'sheriff', 'troyer', '911', 'dispatch', 'center']","['later', 'retracted', 'speaking', 'tacoma', 'king', '5', 'law', 'enforcement', 'analyst', 'former', 'chief', 'carmen', 'best']",2021-04-01 00:00:00,Q10,7
2522,"['huge', 'explosion', 'cracked', 'house', 'foundation', 'hampshire', 'extreme', 'gender', 'reveal', 'party', 'blame']","['instead', 'detonated', '80', 'pound', 'explosive', 'part', 'elaborate', 'gender', 'reveal', 'party', 'stunt', 'kingston', 'told', 'hampshire']",2021-04-01 00:00:00,Q10,3
2523,"['challenging', 'disparity', 'arrest', 'protest']","['encouraged', 'group', 'people', 'outside', 'west', 'precinct', 'remain', 'peaceful', 'damage', 'property', 'photo']",2021-04-01 00:00:00,Q10,3
2524,"['video', 'show', 'using', 'stun', 'gun', 'handcuffed']","['station', 'credit', 'video', 'wood', 'contends', 'dehon', 'body', 'camera', 'give', 'complete', 'representation', 'seeing']",2021-04-01 00:00:00,Q10,3
2525,"['became', 'legislature', 'big', 'plan', 'reform']","['black', 'life', 'matter', 'protest', 'may', '31', 'news', 'became', 'legislature', 'big', 'plan', 'reform']",2021-04-01 00:00:00,Q10,3
2526,"['everett', 'killing', 'suspect', 'arrested', 'near', 'mexico', 'border']","['time', 'append', 'comment', 'thread', 'story', 'wire', 'service', 'associated', 'press', 'york', 'time', 'washington', 'post']",2021-04-01 00:00:00,Q10,3
2527,"['carnage', 'york', '9th', 'birthday', 'party', 'claim', 'family']","['frightened', 'called', '911', 'around', '11', '15', 'p', 'told', 'father', 'homicide', 'sunday', 'spokesman']",2021-04-01 00:00:00,Q10,3
2528,"['3', 'young', 'child', 'los', 'angeles', 'apartment', 'mom', 'custody', 'person', 'interest']","['child', 'age', '3', 'found', 'grandmother', 'shortly', '9', '30', 'pdt', 'los', 'angeles', 'spokesperson', 'sgt', 'david']",2021-04-01 00:00:00,Q10,3
2529,"['called', 'clean', 'rifle', 'school', 'district', 'property']","['called', 'tuesday', 'afternoon', 'security', 'elementary', 'school', 'saw', 'encampment', 'outside', 'cleaning', 'looked']",2021-04-01 00:00:00,Q10,3
2530,"['dy', 'car', 'strike', 'scooter', 'west']","['detective', 'traffic', 'collision', 'investigation', 'squad', 'also', 'responded', 'scene', 'leading', 'investigation']",2021-04-01 00:00:00,Q10,5
2531,"['protect', 'vehicle', 'catalytic', 'converter', 'theft', 'skyrocket', 'area']","['alone', '514', 'case', 'catalytic', 'converter', 'tacoma', 'offered', 'reduce', 'chance']",2021-04-01 00:00:00,Q10,7
2532,"['tempe', 'replace', 'stolen', 'toy', 'gator', 'tractor', '4']","['tempe', 'peter', 'philbrook', 'posted', 'facebook', 'group', 'son', 'gator', 'tractor', 'stolen', 'family', 'home']",2021-04-01 00:00:00,Q10,5
2533,"['bodycam', 'video', 'show', 'response', 'pierce', 'county', 'sheriff', 'accused', 'newspaper', 'carrier', 'threat']","['reported', 'time', 'troyer', 'called', '911', 'dispatcher', 'internal', 'tacoma', 'tacoma', 'also', 'issued']",2021-04-01 00:00:00,Q10,7
2534,"['toddler', '7', 'adult', 'wounded', 'latest', 'chicago']","['statistic', 'released', 'last', 'week', 'end', 'march', '131', 'homicide', 'compared', '98', 'period', 'last']",2021-04-01 00:00:00,Q10,3
2535,"['last', 'minute', 'bill', 'legislature', 'would', 'limit', 'traffic', 'stop']","['inspector', 'general', 'lisa', 'judge', 'lead', 'audit', 'tactic', 'discipline', 'interview', 'minor', 'traffic', 'stop']",2021-04-01 00:00:00,Q10,3
2536,"['lapd', 'shoot', 'kill', 'body', 'armor', 'clad', 'rammed', 'patrol', 'car']","['los', 'angeles', 'los', 'angeles', 'fatally', 'shot', 'hollywood', 'saturday', 'backed', 'patrol', 'car', 'exited', 'vehicle']",2021-04-01 00:00:00,Q10,6
2537,"['federal', 'way', 'dad', 'released', 'jail', 'wrongfully']","['gathered', 'roxhill', 'park', 'west', 'little', 'favorite', 'park', 'federal', 'way', 'spokesperson', 'wednesday', 'night']",2021-04-01 00:00:00,Q10,3
2538,"['crime', 'survey', 'sodo', 'business', 'find', 'incident', 'reported']","['business', 'owner', 'sodo', 'neighborhood', 'upset', 'biesold', 'belief', 'understaffed']",2021-04-01 00:00:00,Q10,3
2539,"['arrest', 'teen', 'connection', 'omaha', 'mall']","['neal', 'bonacci', 'spokesperson', 'omaha', 'news', 'conference', 'incident', 'westroads', 'mall', 'victim', 'transported']",2021-04-01 00:00:00,Q10,3
2540,"['inslee', 'directs', 'washington', 'attorney', 'general', 'investigate', 'pierce', 'county', 'sheriff', 'ed', 'troyer']","['troyer', 'later', 'retracted', 'statement', 'speaking', 'tacoma', 'led', '40', 'multiple', 'agency', 'rushing']",2021-04-01 00:00:00,Q10,7
2541,"['moove', 'loose', 'cow', 'stop', 'traffic', 'georgia', 'highway']","['loose', 'cow', 'briefly', 'stopped', 'traffic', 'saturday', 'morning', 'stretch', 'georgia', 'highway', 'dunwoody', 'dunwoody']",2021-04-01 00:00:00,Q10,3
2542,"['shot', 'drive', 'outside', '23rd', 'ave', 'ezell']","['responded', 'found', 'single', 'victim', 'gunshot', 'wound', 'torso', 'began', 'providing', 'first', 'aid', 'fire', 'medic']",2021-04-01 00:00:00,Q10,3
2543,"['nikkita', 'oliver', 'vision', 'public', 'safety', 'go', 'way', 'beyond']","['oliver', 'proposes', 'many', 'major', 'systemic', 'change', 'government', 'divesting', 'transitioning', 'away']",2021-04-01 00:00:00,Q10,3
2544,"['dy', 'struck', 'lake', 'way']","['traffic', 'detective', 'investigating', 'fatal', 'motorist', 'pedestrian', 'collision', 'lake', 'way', 'around', '8', '30', 'p', 'tuesday']",2021-04-01 00:00:00,Q10,3
2545,"['deputy', 'shoot', 'injures', 'buckley']","['around', '1', '45', 'p', 'responded', '911', '14900', 'block', 'hospital', 'wendy', 'haddow', 'tacoma']",2021-04-01 00:00:00,Q10,7
2546,"['slog', 'nationwide', 'protest', 'demand', 'justice', 'daunte']","['scene', 'brooklyn', 'center', 'monday', 'evening', 'pic', 'twitter', 'com', 'c80fgfl4yt', 'followed', 'group', 'black', 'bloc']",2021-04-01 00:00:00,Q10,3
2547,"['king', 'county', 'government', 'must', 'turn', 'back', 'facial', 'recognition', 'technology']","['30', 'hour', 'detroit', 'arrested', 'front', 'wife', 'child', 'fbi', 'used', 'currently', 'use']",2021-04-01 00:00:00,Q10,2
2548,"['york', 'hit', 'run', 'overnight', 'suspect', 'arrested']","['york', 'directing', 'traffic', 'crash', 'scene', 'sedan', 'struck', 'fled', 'authority']",2021-04-01 00:00:00,Q10,3
2549,"['73', 'dementia', 'took', '14', 'item', 'walmart', 'broke', 'arm', 'violent', 'arrest']","['broke', 'arm', 'violent', 'arrest', 'loveland', 'also', 'suspended', 'austin', 'hopp', 'initially', 'handcuffed', 'garner']",2021-04-01 00:00:00,Q10,3
2550,"['make', 'arrest', 'attack', 'michigan', 'postal', 'worker', 'caught', 'video']","['flint', 'allegedly', 'attacked', 'postal', 'worker', 'flint', 'accosting', 'outside', 'mail', 'truck', 'parked']",2021-04-01 00:00:00,Q10,3
2551,"['stabbed', 'death', 'bothell', 'suspect', 'custody']","['bothell', 'attack', 'took', 'place', 'near', 'entryway', 'villa', 'beardslee', 'located', '19000', 'block', '112th', 'ave', 'ne', 'bothell']",2021-04-01 00:00:00,Q10,3
2552,"['nearly', 'hit', 'clerk', 'randomly', 'open', 'fire', 'inside', 'york', 'bodega']","['gunfire', 'cause', 'damage', 'counter', 'ceiling', 'shop', 'searching', 'shooter', 'wanted', 'attempted', 'assault', 'inside']",2021-04-01 00:00:00,Q10,3
2553,"['id', '6', 'family', 'member', 'dead', 'suspected', 'mass', 'murder', 'suicide', 'plot', 'texas', 'home']","['apparently', 'brother', 'made', 'agreement', 'commit', 'suicide', 'ended', 'taking', 'entire', 'family', 'allen', 'spokesman', 'sgt', 'jon']",2021-04-01 00:00:00,Q10,3
2554,"['student', 'senate', 'talk', 'prison', 'divestment', 'pd']","['uw', 'uwpd', 'currently', 'maintain', 'close', 'working', 'relationship', 'involves', 'joint', 'training']",2021-04-01 00:00:00,Q10,3
2555,"['fourteen', 'arrested', 'may', 'day', 'demonstration']","['fourteen', 'people', 'arrested', 'demonstration', 'may', 'day', 'first', 'arrest', 'people', 'made', 'coffee']",2021-04-01 00:00:00,Q10,2
2556,"['family', 'alaska', 'file', 'civil', 'lawsuit']","['anchorage', 'declined', 'comment', 'allegation', 'made', 'civil', 'complaint', 'representative', 'municipality']",2021-04-01 00:00:00,Q10,3
2557,"['horrific', 'incident', 'texas', 'confesses', 'murdering', '2']","['irving', 'texas', 'texas', 'called', '911', 'lobby', 'irving', 'monday', 'night', 'report', 'young', 'daughter']",2021-04-01 00:00:00,Q10,3
2558,"['going', 'back', 'normal', 'annual', 'worker', 'right']","['reform', 'redistribution', 'local', 'resource', 'insure', 'people', 'asked', 'transportation', 'whose', 'crew']",2021-04-01 00:00:00,Q10,3
2559,"['mayoral', 'candidate']","['council', 'president', 'lorena', 'gonzález', 'opened', 'saying', 'chauvin', 'talk', 'culture', 'change', 'going', 'see']",2021-04-01 00:00:00,Q10,3
2560,"['huge', 'concrete', 'barrier', 'may', 'coming', 'soon', 'east', 'precinct']","['massive', 'concrete', 'barrier', 'outside', 'east', 'precinct', 'could', 'coming', 'soon', 'barrier', 'stacked']",2021-04-01 00:00:00,Q10,3
2561,"['oklahoma', 'shoot', 'driver', 'crashed', 'patrol', 'vehicle', 'opened', 'fire', 'investigator']","['quick', 'thinking', 'likely', 'saved', 'life', 'returned', 'fire', 'trapped', 'squad', 'car', 'facebook', 'posted', 'oklahoma']",2021-04-01 00:00:00,Q10,3
